,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
242,vi,https://vi.wikipedia.org/wiki/Misamis_Occidental,https://upload.wikimedia.org/wikipedia/commons/2/20/Ph_locator_map_misamis_occidental.png,Misamis Occidental,,Misamis Occidental,,English: Map of the Philippines showing the location of Misamis Occidental,Vị trí Biliran tại Philippines,image/png,440,300,True,True,True,"Misamis Occidental là một tỉnh của Philippines thuộc vùng Bắc Mindanao. Tỉnh lị là thành phố Oroquieta. Tỉnh giáp với Zamboanga del Norte và Zamboanga del Sur ở phía tây và tách biệt khỏi Lanao del Norte qua vịnh Panguil về phía nam và tách khỏi Misamis Oriental qua vịnh Iligan về phía đông. Tỉnh Misamis nguyên là nơi sinh sống của người Subanon, những người này dễ dàng là mục tiêu của bọn hải tặc từ Lanao. Misamis đã sớm có người Tây Ban Nha tới định cư ở vịnh Panguil.
Cái tên ""Misamis"" được cho là bắt nguồn từ tiếng Subano ""Kuyamis"", tên một loại dừa là thức ăn chủ yếu của những người định cư sớm nhất ở đây. Trải qua năm tháng cái tên tiếp tục bị biến đổi, nhất là khi người định cư Tây Ban Nha tới. Cuối cùng thành cái tên khá sai lệch đi như ngày nay."
243,ceb,https://ceb.wikipedia.org/wiki/Quang_Binh,https://upload.wikimedia.org/wikipedia/commons/8/89/LocationVietnamQuangBinh.png,Quang Binh,,Quang Binh,Quang Binh in Vietnam,,,image/png,333,200,True,True,True,"Quảng Bình usa probinsya sa Vietnam, the capital is Đồng Hới, Bac Trung Bo region, Vietnam. Sumala sa sensus sa tuig 2006, kini may populasyon nga 831,600 ka tawo sa 8,051.8 ka bubong. Phong Nha-Ke Bang, Tugpahanan sa Dong Hoi are located here."
244,vi,https://vi.wikipedia.org/wiki/%C4%90inh_Ph%E1%BA%BF_%C4%90%E1%BA%BF,https://upload.wikimedia.org/wikipedia/commons/f/f2/Dinhtoan.jpg,Đinh Phế Đế,,Đinh Phế Đế,Tượng Đinh Đế Toàn ở Hoa Lư.,Tiếng Việt: Tượng Đinh Toàn ở Cố đô Hoa Lư,,image/jpeg,3072,2304,True,True,True,"Đinh Phế Đế, còn gọi là Đinh Đế Toàn, là vị hoàng đế thứ hai và cũng là vị hoàng đế cuối cùng của triều đại nhà Đinh trong lịch sử Việt Nam. Vua trị vì được 8 tháng thì thái hậu Dương Vân Nga nhường ngôi cho Lê Hoàn lập ra nhà nhà Tiền Lê. Từ đó Đinh Toàn trở thành Vệ vương trong kinh thành Hoa Lư suốt 20 năm rồi hy sinh khi đi dẹp loạn ở tuổi 27."
245,fil,"https://tl.wikipedia.org/wiki/San_Miguel,_Zamboanga_del_Sur",http://upload.wikimedia.org/wikipedia/commons/b/ba/Ph_locator_zamboanga_del_sur_san_miguel.png,"San Miguel, Zamboanga del Sur",,"San Miguel, Zamboanga del Sur",Mapa ng Zamboanga del Sur na nagpapakita sa lokasyon ng San Miguel.,English: Map of Zamboanga del Sur showing the location of San Miguel,Mapa ng Zamboanga del Sur na nagpapakita sa lokasyon ng San Miguel.,image/png,300,300,True,True,True,"Ang Bayan ng San Miguel ay isang ika-5 klaseng bayan sa lalawigan ng Zamboanga del Sur, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 19,205 sa may 4,205 na kabahayan."
246,fil,https://tl.wikipedia.org/wiki/Binturong,https://upload.wikimedia.org/wikipedia/commons/f/f5/Binturong_area.png,Binturong,,Binturong,,English: Binturong (Arctictis binturong) range,,image/png,303,290,True,True,True,"Ang binturong ay isang viverrid na katutubong sa Timog Asya at Timog Silangang Asya. Ito ay hindi pangkaraniwan sa karamihan ng saklaw nito, at nasuri bilang masugatan sa IUCN Red List dahil sa isang pagtanggi sa takbo ng populasyon na tinatayang higit sa 30% mula noong kalagitnaan ng 1980s.
Ang binturong ay unang inilarawan ni Thomas Stamford Raffles noong 1822."
247,vi,https://vi.wikipedia.org/wiki/Megachile_pluto,https://upload.wikimedia.org/wikipedia/commons/2/2b/Megachile_pluto.jpg,Megachile pluto,Hình ảnh,Megachile pluto / Hình ảnh,,"English: The female Megachile pluto, shown here in this drawing by Dr H Friese (1911), is covered with velvety black fur but she has a band of white fur on the front part of her abdomen. She has enormous jaws for collecting resin.",,image/jpeg,501,701,True,True,True,"Megachile pluto là một loài côn trùng cánh màng trong họ Megachilidae. Loài này được Smith mô tả khoa học năm 1860.
Đây là loài ong sống lớn nhất được biết đến. Nó được cho là đã tuyệt chủng cho đến khi một số mẫu vật được phát hiện lại vào năm 1981; một lần nữa không có xác nhận nào nữa cho đến khi hai chiếc được thu thập và bán trên eBay vào năm 2018. Một cá thể cái còn sống được tìm thấy và quay phim lần đầu tiên vào năm 2019."
248,vi,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1o_D%E1%BB%ABa,https://upload.wikimedia.org/wikipedia/commons/6/65/M%E1%BB%99t_l%E1%BB%91i_v%C3%A0o_n%C6%A1i_h%C3%A0nh_%C4%91%E1%BA%A1o_c%E1%BB%A7a_%C4%90%E1%BA%A1o_D%E1%BB%ABa.jpg,Đạo Dừa,Ảnh,Đạo Dừa / Ảnh,,"Tiếng Việt: Một trong số lối vào sân Cửu Long (9 rồng) ở khu vực hành đạo của ông Đạo Dừa (Nguyễn Thành Nam, 1909-1990) trước 1975; trên cồn Phụng, Bến Tre, Việt Nam.",,image/jpeg,3456,4608,True,True,True,"Đạo Dừa là một tôn giáo do Nguyễn Thành Nam sáng lập tại Bến Tre, miền Nam Việt Nam. Đạo Dừa hiện không được chính phủ Việt Nam công nhận là một tôn giáo."
249,id,https://id.wikipedia.org/wiki/Kellan_Lutz,https://upload.wikimedia.org/wikipedia/commons/a/af/Kellan_Lutz_by_Gage_Skidmore.jpg,Kellan Lutz,Karier,Kellan Lutz / Karier,Lutz at the 2012 San Diego Comic-Con International,English: Kellan Lutz at the 2012 Comic-Con in San Diego.,,image/jpeg,2844,2208,True,True,True,Kellan Christopher Lutz adalah seorang aktor dan model berkebangsaan Amerika Serikat. ia dikenal publik lewat perannya sebagai Emmett Cullen dalam film Twilight: Saga.
250,ceb,https://ceb.wikipedia.org/wiki/Nepenthes_sharifah-hapsahii,https://upload.wikimedia.org/wikipedia/commons/b/bc/N._gracilis_x_N._mirabilis.jpg,Nepenthes sharifah-hapsahii,,Nepenthes sharifah-hapsahii,,"Nepenthes gracilis &#215; Nepenthes mirabilis, Pahang, Peninsular Malaysia",,image/jpeg,800,600,True,True,True,Espesye sa tanom nga bulak ang Nepenthes sharifah-hapsahii. Una ning gihulagway ni J.H. Adam ug Hafiza. Ang Nepenthes sharifah-hapsahii sakop sa kahenera nga Nepenthes sa kabanay nga Nepenthaceae. Pagka karon wala pay siak nga nalista ubos niini niya.
251,war,https://war.wikipedia.org/wiki/Dolichandrone_spathacea,https://upload.wikimedia.org/wikipedia/commons/0/09/Indian_trees_-_an_account_of_trees%2C_shrubs%2C_woody_climbers%2C_bamboos%2C_and_palms_indigenous_or_commonly_cultivated_in_the_British_Indian_Empire_%281906%29_%2820780320826%29.jpg,Dolichandrone spathacea,,Dolichandrone spathacea,,"English: Dolichandrone spathacea (L.f.) Seem. - syn. Bignonia spathacea, Eoxb. Cor. Title: Indian trees&#160;: an account of trees, shrubs, woody climbers, bamboos, and palms indigenous or commonly cultivated in the British Indian Empire Identifier: CUbiodiversity690553 (find matches) Year: 1906 (1900s) Authors: Brandis, Dietrich, Sir, 1824-1907 Subjects: Trees Publisher: London&#160;: A. Constable &amp; Co. , Ltd Contributing Library: Cornell University Library Digitizing Sponsor: Mann Library, Cornell View Book Page: Book Viewer About This Book: Catalog Entry View All Images: All Images From Book Click here to view book online to see this illustration in context in a browseable online version of this book. Text Appearing Before Image: Kyctocalos) IjA.A.X. BIGrl!s 0I\ I ACEjoE 493 leaflets broadty elliptic, caudate-acuminate, blade 5-6, pet.^ J in. long. PI. wliite, in teiminal ±ew-fld. drooping racemes, calyx-teetli^^V ii^'5s a rule deciduous, 1. imparipinnate. FL in terminal few-M. racemes or corymbs. Calyx in bud enclosing the corolla, in fl. spathaceous, cleft on one bide to tlie base. Corolla-tube&#160;: lower portion cylindriCj upper campanu- late or fumiel-aliaped, lobes 5, nearly equal, i&quot;ound, crisped or crenate. Capsule more or less compressed, seeds with a broad wing at each end. Species 6-10, Africa, Asia, Australia. 1. D. falcata, Seem.—Syn. Bignonla spathacea, Eoxb. Cor. PL t. 144&#160;; Spathodea falcata^ Wall.; Bedd. PL Sylv. t. 71&#160;; Brandis F. FL 330. Vern. Diidga^ Centr. Prov.; Medsh ing^ Merslnglil^ BlievHing^ Mar.; Chitti icoddij Tel. A middle-sized tree, more or less pubes- cent, wood close- and even-grained. Leaf- lets 5-7, broadly ellip- tic, obovate or almost orbicular, blade ^-1.^, pet. ^ in. long (too long in fig.). FL white, in few-fld. corymbs, calyx&#160;?^~; in., corolla-tul3e slen- der 1-1T in. long, capsule flat, much curved, 10-18 by f in. Biindelkliand, Central Pro vine Cb, Berar. Wes- tern Peiiiiibiila, scat- tered in tlecidnous for- ests. Fl. May-June. 2. D. Lawii, Seem. Rajput- ana. Centr. Prov. Thana district. Deccan. Prob- ably a var. of 1. Nearly glabrous, capsule less curved. 8. B. arcuata, Clarke (Hpatlwdea ar^ cuata, &quot;Wight Tc. 1.1340), Coinibatore, Palghat. Karniil hills. Leaflets 9-11, velvety, blade 2-8 in., corolla white, tube 2 in. long, limb 2 in. across. 4. D. stipulata, Benth. ~Syn. Sjmfhodea sUjm- lata, &quot;Wall. PL As. Bar. t. 238. Yern. Pig. 174. Dolicliandrone^cri&amp;pa, Seem. J. Text Appearing After Image: ^ Pet, in this and the subsequent genera means the iDetioliile of the lateral leaflets. Note About Images Please note that these images are extracted from scanned page images that may have been digitally enhanced for readability - coloration and appearance of these illustrations may not perfectly resemble the original work.",,image/jpeg,3186,1844,True,True,True,"An Dolichandrone spathacea in uska species han Magnoliopsida nga syahan ginhulagway ni Carl von Linné d.y., ngan ginhatag han pagkayana nga asya nga ngaran ni Karl Moritz Schumann. An Dolichandrone spathacea in nahilalakip ha genus nga Dolichandrone, ngan familia nga Bignoniaceae. Ginklasipika han IUCN an species komo diri gud kababarak-an. Waray hini subspecies nga nakalista."
252,id,https://id.wikipedia.org/wiki/Alfred_Russel_Wallace,https://upload.wikimedia.org/wikipedia/commons/a/ac/Wallace_map_archipelago.jpg,Alfred Russel Wallace,Eksplorasi dan penelitian alam,Alfred Russel Wallace / Biografi / Eksplorasi dan penelitian alam,"Sebuah peta dari The Malay Archipelago memperlihatkan kondisi geografi secara fisik dari kepulauan itu dan perjalanan Wallace di seluruh wilayah tersebut. Garis hitam tipis menunjukan perjalanan Wallace, dan garis merah menunjukan rangkaian gunung berapi.",Map of the Malay Archipelago showing Wallace's travels.,,image/jpeg,1073,1768,True,True,True,"Alfred Russel Wallace OM FRS dikenal sebagai seorang naturalis, penjelajah, geografer, antropolog, dan ahli biologi dari Britania Raya. Ia paling dikenal karena pemahamannya akan teori evolusi melalui seleksi alam; makalahnya tentang subjek tersebut diterbitkan bersama-sama dengan beberapa tulisan Charles Darwin pada tahun 1858. Hal ini mendorong Darwin untuk mempublikasikan gagasannya sendiri dalam Asal Usul Spesies. Wallace banyak melakukan penelitian lapangan, pertama-tama di basin Sungai Amazon dan kemudian di Kepulauan Melayu, di mana ia mengidentifikasi pembagian fauna yang sekarang dikenal dengan istilah Garis Wallace. Garis tersebut membagi kepulauan Indonesia menjadi dua bagian yang berbeda: bagian barat di mana sebagian besar faunanya berasal dari Asia, dan bagian timur di mana faunanya mencerminkan Australasia.
Ia dianggap sebagai ahli terkemuka dari abad ke-19 dalam bidang penyebaran geografis spesies hewan dan terkadang disebut ""bapak biogeografi"". Wallace adalah salah seorang pemikir tentang evolusi dari abad ke-19 dan telah memberi banyak kontribusi lainnya untuk pengembangan teori evolusi di samping menjadi rekan penemu seleksi alam."
253,id,https://id.wikipedia.org/wiki/Lawrence_Wong,https://upload.wikimedia.org/wikipedia/commons/b/b1/Lawrence_Wong.jpg,Lawrence Wong,,Lawrence Wong,Lawrence Wong di Singapore International Energy Week pada 2010,English: Singaporean Member of Parliament Lawrence Wong speaking at the Singapore International Energy Week conference.,,image/jpeg,2832,4256,True,True,True,"Lawrence Wong Shyun Tsai adalah seorang politikus asal Singapura. Seorang anggota dari Partai Aksi Rakyat, ia diangkat menjadi Menteri Pembangunan Nasional setelah pemilu tahun 2015. Pada 22 Agustus 2016, ia diangkat menjadi Wakil Menteri Keuangan. Ia sebelumnya diangkat dalam Kementerian Pertahanan, Kementerian Pendidikan, Kementerian Komunikasi dan Informasi, dan Kementerian Budaya, Masyarakat dan Olahraga. Ia menjadi Anggota Parlemen sejak 2011 mewakili Daerah Pemilihan West Coast dan Daerah Pemilihan Marsiling-Yew Tee. Wong is widely seen as a key member of the fourth-generation leadership of the PAP."
254,id,https://id.wikipedia.org/wiki/Oost-Java_Stoomtram_Maatschappij,https://upload.wikimedia.org/wikipedia/commons/c/c3/COLLECTIE_TROPENMUSEUM_De_Pasar_Besar_met_op_de_achtergrond_het_spoorwegviaduct_de_zogenoemde_Hogeweg_Soerabaja_TMnr_10014832.jpg,Oost-Java Stoomtram Maatschappij,Pasca-kemerdekaan,Oost-Java Stoomtram Maatschappij / Sejarah / Pasca-kemerdekaan,Layanan trem listrik membelah Kota Surabaya,"Nederlands: Repronegatief. De Pasar Besar met op de achtergrond het spoorwegviaduct, de zogenoemde Hogeweg, Soerabaja",,image/jpeg,511,700,True,True,True,"Oost-Java Stoomtram Maatschappij adalah nama perusahaan kereta api swasta yang pernah beroperasi di Hindia Belanda. Perusahaan ini mengoperasikan trem uap di beberapa wilayah, yakni: Kota Surabaya, Kabupaten Sidoarjo, Kabupaten Mojokerto, Kota Mojokerto, dan Kabupaten Jombang. Rute yang dibangun oleh OJS sejauh 107 kilometer.
OJS juga pernah membentuk patungan bersama perusahaan trem uap lainnya yakni Serajoedal Stoomtram Maatschappij, Semarang-Cheribon Stoomtram Maatschappij, dan Samarang-Joana Stoomtram Maatschappij
Saat ini seluruh jalur kereta api OJS termasuk dalam Wilayah Aset VIII Surabaya."
255,ceb,https://ceb.wikipedia.org/wiki/Lestes_viridulus,https://upload.wikimedia.org/wikipedia/commons/d/d0/Lestes_viridulus.jpg,Lestes viridulus,,Lestes viridulus,,"English: Emerald Spreadwing, Lestes elatus from Odisha, India",,image/jpeg,637,960,True,True,True,Espesye sa alindanaw ang Lestes viridulus. Una ning gihulagway ni Jules Pièrre Rambur ni adtong 1842. Ang Lestes viridulus sakop sa kahenera nga Lestes sa kabanay nga Lestidae. Giklaseklase sa IUCN ang espesye sa kinaminosang kalabotan. Pagka karon wala pay siak nga nalista ubos niini niya.
256,vi,https://vi.wikipedia.org/wiki/M%E1%BB%B9_Tho,https://upload.wikimedia.org/wikipedia/commons/1/19/My_tho1.jpg,Mỹ Tho,Hình ảnh,Mỹ Tho / Hình ảnh,,"Tiếng Việt: Chỗ sông Bảo Định tiếp giáp với sông Tiền ở thành phố Mỹ Tho, thuộc tỉnh Tiền Giang, Việt Nam.",,image/jpeg,3456,4608,True,True,True,"Mỹ Tho là thành phố tỉnh lỵ của tỉnh Tiền Giang, thuộc vùng Đồng bằng sông Cửu Long.
Thành phố Mỹ Tho hiện là đô thị loại I, nằm trong Vùng kinh tế trọng điểm phía nam. Dân tộc Kinh chiếm đa số, và có dân tộc Hoa, Chăm và Khmer cùng chung sống."
257,id,https://id.wikipedia.org/wiki/Kepulauan_Bangka_Belitung,https://upload.wikimedia.org/wikipedia/commons/9/96/Lambang_Kabupaten_Bangka_Selatan.png,Kepulauan Bangka Belitung,Daftar kabupaten dan kota,Kepulauan Bangka Belitung / Politik dan pemerintahan / Daftar kabupaten dan kota,,English: Seal of South Bangka Regency,,image/png,966,765,True,True,True,"Provinsi Kepulauan Bangka Belitung adalah sebuah provinsi di Indonesia yang terdiri dari dua pulau utama yaitu Pulau Bangka dan Pulau Belitung serta ratusan pulau-pulau kecil, total pulau yang telah bernama berjumlah 470 buah dan yang berpenghuni hanya 50 pulau. Bangka Belitung terletak di bagian timur Pulau Sumatra, dekat dengan Provinsi Sumatra Selatan. Bangka Belitung dikenal sebagai daerah penghasil timah, memiliki pantai yang indah dan kerukunan antar etnis. Ibu kota provinsi ini ialah Pangkalpinang. Pemerintahan provinsi ini disahkan pada tanggal 9 Februari 2001. Setelah dilantiknya Pj. Gubernur yakni H. Amur Muchasim, SH yang menandai dimulainya aktivitas roda pemerintahan provinsi.
Selat Bangka memisahkan Pulau Sumatra dan Pulau Bangka, sedangkan Selat Gaspar memisahkan Pulau Bangka dan Pulau Belitung. Di bagian utara provinsi ini terdapat Laut Tiongkok Selatan, bagian selatan adalah Laut Jawa dan Pulau Kalimantan di bagian timur yang dipisahkan dari Pulau Belitung oleh Selat Karimata.
Provinsi Kepulauan Bangka Belitung sebelumnya adalah bagian dari Sumatra Selatan, namun menjadi provinsi sendiri bersama Banten dan Gorontalo pada tahun 2000."
258,vi,https://vi.wikipedia.org/wiki/B%E1%BA%AFc_54,https://upload.wikimedia.org/wikipedia/commons/2/24/Major-general-lansdale.jpg,Bắc 54,"Chiến dịch ""con đường đến tự do""","Bắc 54 / Chiến dịch ""con đường đến tự do""","Tướng Edward Lansdale, chỉ huy chiến dịch tâm lý chiến của Mỹ ở Việt Nam","English: Major General Edward Lansdale, 1963 (US Air Force Photograph).",,image/jpeg,689,530,True,True,True,"Bắc 54, Người Bắc 54, Dân Bắc 54 hoặc Bắc Kỳ 54 là cụm từ nói về những người miền bắc Việt Nam đã di cư vào miền nam Việt Nam vào năm 1954 để ra khỏi vùng do chính quyền Việt Nam Dân chủ Cộng hòa quản lý để vào vùng do chính quyền Liên hiệp Pháp và Quốc gia Việt Nam quản lý phía dưới vĩ tuyến 17 sau ngày ký kết hiệp định Genève năm 1954. Tính trong khoảng giữa năm 1954 và 1956, trên 1 triệu người đã di cư từ Bắc vào Nam, trong đó có khoảng 800.000 là người Công giáo, số còn lại là những người thuộc chế độ Quốc gia Việt Nam đã từng cộng tác với Pháp, một số địa chủ, doanh nhân, văn nghệ sĩ, binh sĩ Quân đội Quốc gia Việt Nam... vì phản đối Việt Minh hoặc do ảnh hưởng từ chiến dịch tuyên truyền do Hoa Kỳ tiến hành nên đã chọn di cư vào nam thông qua ""chiến dịch con đường đến tự do"" do Pháp và Hoa Kỳ tổ chức."
